log_id,source_node,target_node,edge_type,label,source_node_degree,edge_interaction_count,source_node_age_normalized,source_privilege_level,source_historical_risk,target_resource_criticality,is_cross_account
synthetic_cloudtrail.csv:173,arn:aws:iam::920823194082:root,aws_service,DescribeBudgets,0,4,3,0.008449074074074074,4,0.0747,2,1
synthetic_cloudtrail.csv:174,arn:aws:iam::920823194082:root,budget-zlfamq,ListManagedNotificationEvents,0,5,1,0.0125,4,0.0787,2,1
synthetic_cloudtrail.csv:175,arn:aws:iam::920823194082:root,budget-brmqix,ListManagedNotificationEvents,0,6,1,0.017326388888888888,4,0.0801,2,1
synthetic_cloudtrail.csv:176,arn:aws:iam::920823194082:root,aws_service,DescribeBudgets,0,7,4,0.02332175925925926,4,0.0842,2,1
synthetic_cloudtrail.csv:177,arn:aws:iam::115322746791:user/ujnk,aws_service,PutRolePolicy,0,1,1,0.0,1,0.03,4,1
synthetic_cloudtrail.csv:178,arn:aws:iam::115322746791:user/ujnk,role-lbcbkb,AttachRolePolicy,0,2,1,0.004143518518518519,1,0.0491,4,1
synthetic_cloudtrail.csv:179,arn:aws:iam::115322746791:user/ujnk,role-bayuci,AttachRolePolicy,0,3,1,0.009965277777777778,1,0.0609,4,1
synthetic_cloudtrail.csv:180,arn:aws:iam::115322746791:user/ujnk,role-oxzpks,UpdateAssumeRolePolicy,0,4,1,0.01425925925925926,1,0.3426,4,1
synthetic_cloudtrail.csv:181,arn:aws:iam::862720007421:user/qxsmkyfeij,role-cwhyga,ListAttachedRolePolicies,0,1,1,0.0,0,0.03,4,1
synthetic_cloudtrail.csv:182,arn:aws:iam::862720007421:user/qxsmkyfeij,aws_service,DescribeTrails,0,2,1,0.0002314814814814815,0,0.0491,2,1
synthetic_cloudtrail.csv:183,arn:aws:iam::862720007421:user/qxsmkyfeij,data-thxxot-bucket,ListBuckets,0,3,1,0.00045138888888888887,0,0.0906,3,1
synthetic_cloudtrail.csv:184,arn:aws:iam::862720007421:user/qxsmkyfeij,aws_service,DescribeInstances,0,4,2,0.0007060185185185185,0,0.0956,3,1
synthetic_cloudtrail.csv:185,arn:aws:iam::862720007421:user/qxsmkyfeij,role-rgvurh,GetAccountSummary,0,5,1,0.0010300925925925926,0,0.0969,4,1
synthetic_cloudtrail.csv:186,arn:aws:iam::862720007421:user/qxsmkyfeij,role-fkzwao,ListUsers,0,6,1,0.001238425925925926,0,0.1278,4,1
synthetic_cloudtrail.csv:187,arn:aws:iam::862720007421:user/qxsmkyfeij,role-aqabml,CreateRole,1,7,1,0.0018055555555555555,1,0.2995,4,1
synthetic_cloudtrail.csv:188,arn:aws:iam::862720007421:user/qxsmkyfeij,role-aqabml,AttachRolePolicy,1,8,2,0.001863425925925926,1,0.2346,4,1
synthetic_cloudtrail.csv:189,arn:aws:iam::862720007421:user/qxsmkyfeij,role-aqabml,AssumeRole,1,9,3,0.0020949074074074073,1,0.2574,2,1
synthetic_cloudtrail.csv:190,arn:aws:sts::862720007421:assumed-role/role-aqabml/rbdrynceegomjuwj,prod/db/krhito,GetSecretValue,1,1,1,0.0,0,0.2118,5,1
synthetic_cloudtrail.csv:191,arn:aws:sts::862720007421:assumed-role/role-aqabml/rbdrynceegomjuwj,data-solgps-bucket,PutBucketPolicy,1,2,1,9.259259259259259e-05,1,0.1764,3,1
synthetic_cloudtrail.csv:192,arn:aws:sts::862720007421:assumed-role/role-aqabml/rbdrynceegomjuwj,mgmt-trail-wkzpnt,StopLogging,1,3,1,0.0002777777777777778,1,0.4235,2,1
synthetic_cloudtrail.csv:193,arn:aws:sts::862720007421:assumed-role/role-aqabml/rbdrynceegomjuwj,i-immhpzljazrumtudx,StartInstances,0,4,1,0.0005439814814814814,1,0.3214,3,1
synthetic_cloudtrail.csv:194,arn:aws:sts::862720007421:assumed-role/role-aqabml/rbdrynceegomjuwj,prod/db/rdqmhl,GetSecretValue,0,5,1,0.0015162037037037036,1,0.4417,5,1
synthetic_cloudtrail.csv:195,arn:aws:sts::862720007421:assumed-role/role-aqabml/rbdrynceegomjuwj,aws_service,ListFunctions,0,6,1,0.0022916666666666667,1,0.3342,2,1
synthetic_cloudtrail.csv:196,arn:aws:sts::862720007421:assumed-role/role-aqabml/rbdrynceegomjuwj,i-yxhozomzzkewzwrvp,DescribeInstances,0,7,1,0.0029976851851851853,1,0.2649,3,1
synthetic_cloudtrail.csv:197,arn:aws:sts::862720007421:assumed-role/role-aqabml/rbdrynceegomjuwj,/app/dueosg/config,DescribeInstanceInformation,0,8,1,0.0035069444444444445,1,0.2059,2,1
synthetic_cloudtrail.csv:198,arn:aws:iam::146283746759:user/jivjoxbwvndq,data-tswwrn-bucket,ListBuckets,0,1,1,0.0,0,0.0529,3,1
synthetic_cloudtrail.csv:199,arn:aws:iam::146283746759:user/jivjoxbwvndq,aws_service,DescribeTrails,0,2,1,9.259259259259259e-05,0,0.0635,2,1
synthetic_cloudtrail.csv:200,arn:aws:iam::146283746759:user/jivjoxbwvndq,role-kwkhsr,ListAttachedRolePolicies,0,3,1,0.0004166666666666667,0,0.0726,4,1
synthetic_cloudtrail.csv:201,arn:aws:iam::146283746759:user/jivjoxbwvndq,role-xcwhwy,ListAttachedUserPolicies,0,4,1,0.0007523148148148148,0,0.0789,4,1
synthetic_cloudtrail.csv:202,arn:aws:iam::146283746759:user/jivjoxbwvndq,role-ggaaub,GetAccountSummary,0,5,1,0.0009375,0,0.0834,4,1
synthetic_cloudtrail.csv:203,arn:aws:iam::146283746759:user/jivjoxbwvndq,role-xlyotl,CreateRole,1,6,1,0.0011574074074074073,1,0.274,4,1
synthetic_cloudtrail.csv:204,arn:aws:iam::146283746759:user/jivjoxbwvndq,role-xlyotl,AttachRolePolicy,1,7,2,0.0015972222222222223,1,0.2313,4,1
synthetic_cloudtrail.csv:205,arn:aws:iam::146283746759:user/jivjoxbwvndq,role-xlyotl,AssumeRole,1,8,3,0.0022569444444444442,1,0.2619,2,1
synthetic_cloudtrail.csv:206,arn:aws:sts::146283746759:assumed-role/role-xlyotl/izhctgyxdcdfnfnr,prod/db/idstlv,GetSecretValue,1,1,1,0.0,0,0.2053,5,1
synthetic_cloudtrail.csv:207,arn:aws:sts::146283746759:assumed-role/role-xlyotl/izhctgyxdcdfnfnr,data-uebuxl-bucket,PutBucketPolicy,1,2,1,0.0002662037037037037,1,0.1878,3,1
synthetic_cloudtrail.csv:208,arn:aws:sts::146283746759:assumed-role/role-xlyotl/izhctgyxdcdfnfnr,mgmt-trail-xmkonz,StopLogging,1,3,1,0.0004398148148148148,1,0.4315,2,1
synthetic_cloudtrail.csv:209,arn:aws:sts::146283746759:assumed-role/role-xlyotl/izhctgyxdcdfnfnr,/app/krpfcs/config,DescribeInstanceInformation,0,4,1,0.0011689814814814816,1,0.3216,2,1
synthetic_cloudtrail.csv:210,arn:aws:sts::146283746759:assumed-role/role-xlyotl/izhctgyxdcdfnfnr,aws_service,StartInstances,0,5,1,0.0016550925925925926,1,0.2488,3,1
synthetic_cloudtrail.csv:211,arn:aws:iam::190734617772:user/ilutprq,data-csyjlg-bucket,ListBuckets,0,1,1,0.0,0,0.05,3,1
synthetic_cloudtrail.csv:212,arn:aws:iam::190734617772:user/ilutprq,aws_service,ListRoles,0,2,1,0.0003356481481481481,0,0.0631,4,1
synthetic_cloudtrail.csv:213,arn:aws:iam::190734617772:user/ilutprq,i-xtfgouyvrpdbtaorc,DescribeInstances,0,3,1,0.00038194444444444446,0,0.0742,3,1
synthetic_cloudtrail.csv:214,arn:aws:iam::190734617772:user/ilutprq,role-igomwd,GetCallerIdentity,0,4,1,0.000462962962962963,0,0.1119,2,1
synthetic_cloudtrail.csv:215,arn:aws:iam::190734617772:user/ilutprq,aws_service,ListPolicies,0,5,2,0.0007523148148148148,0,0.1065,4,1
synthetic_cloudtrail.csv:216,arn:aws:iam::190734617772:user/ilutprq,role-hlgajb,CreateRole,1,6,1,0.0014236111111111112,1,0.2951,4,1
synthetic_cloudtrail.csv:217,arn:aws:iam::190734617772:user/ilutprq,role-hlgajb,PutRolePolicy,1,7,2,0.0016550925925925926,1,0.2347,4,1
synthetic_cloudtrail.csv:218,arn:aws:iam::190734617772:user/ilutprq,i-yxrdgmfvxjwzczkhs,GetPasswordData,1,8,1,0.0022453703703703702,1,0.1943,3,1
synthetic_cloudtrail.csv:219,arn:aws:iam::190734617772:user/ilutprq,aws_service,DescribeSubnets,0,9,3,0.002476851851851852,1,0.1565,3,1
synthetic_cloudtrail.csv:220,arn:aws:iam::190734617772:user/ilutprq,aws_service,CreateSnapshot,0,10,4,0.0035069444444444445,1,0.1345,3,1
synthetic_cloudtrail.csv:221,arn:aws:iam::190734617772:user/ilutprq,aws_service,GetBucketAcl,0,11,5,0.004155092592592592,1,0.1137,3,1
synthetic_cloudtrail.csv:222,arn:aws:iam::190734617772:user/ilutprq,alias/fpblgf,ListKeys,0,12,1,0.005,1,0.101,5,1
synthetic_cloudtrail.csv:223,arn:aws:iam::451546831048:user/rhumrvaxkrhp,data-igqfvf-bucket,ListBuckets,0,1,1,0.0,0,0.0474,3,1
synthetic_cloudtrail.csv:224,arn:aws:iam::451546831048:user/rhumrvaxkrhp,aws_service,GetAccountAuthorizationDetails,0,2,1,0.0002662037037037037,0,0.1532,4,1
synthetic_cloudtrail.csv:225,arn:aws:iam::451546831048:user/rhumrvaxkrhp,aws_service,ListRoles,0,3,2,0.00037037037037037035,0,0.1337,4,1
synthetic_cloudtrail.csv:226,arn:aws:iam::451546831048:user/rhumrvaxkrhp,role-utbqrb,ListGroups,0,4,1,0.0004398148148148148,0,0.1236,4,1
synthetic_cloudtrail.csv:227,arn:aws:iam::451546831048:user/rhumrvaxkrhp,role-oqgeeg,GetCallerIdentity,0,5,1,0.0005324074074074074,0,0.1428,2,1
synthetic_cloudtrail.csv:228,arn:aws:iam::567380261473:user/wjmoqa,data-dqgvoo-bucket,GetBucketLogging,0,1,1,0.0,0,0.0214,3,1
synthetic_cloudtrail.csv:229,arn:aws:iam::451546831048:user/rhumrvaxkrhp,mgmt-trail-wdsedh,DescribeTrails,0,6,1,0.0007175925925925926,0,0.1249,2,1
synthetic_cloudtrail.csv:230,arn:aws:iam::567380261473:user/wjmoqa,aws_service,DescribeVpcs,0,2,1,0.0002314814814814815,0,0.04,3,1
synthetic_cloudtrail.csv:231,arn:aws:iam::451546831048:user/rhumrvaxkrhp,prod/db/vdgodt,ListSecrets,0,7,1,0.0010648148148148149,0,0.1156,5,1
synthetic_cloudtrail.csv:232,arn:aws:iam::451546831048:user/rhumrvaxkrhp,aws_service,ListAccessKeys,0,8,3,0.0012268518518518518,0,0.109,4,1
synthetic_cloudtrail.csv:233,arn:aws:iam::451546831048:user/rhumrvaxkrhp,admins-spxdtk,AddUserToGroup,1,9,1,0.0015393518518518519,1,0.1204,5,1
synthetic_cloudtrail.csv:234,arn:aws:iam::451546831048:user/rhumrvaxkrhp,prod/db/drvvkw,RotateSecret,0,10,1,0.0016898148148148148,1,0.1093,5,1
synthetic_cloudtrail.csv:235,arn:aws:iam::567380261473:user/wjmoqa,i-zenbbfelzghsglhxp,StartInstances,0,3,1,0.0009953703703703704,1,0.0505,3,1
synthetic_cloudtrail.csv:236,arn:aws:iam::567380261473:user/wjmoqa,aws_service,RotateSecret,0,4,2,0.001099537037037037,1,0.059,5,1
synthetic_cloudtrail.csv:237,arn:aws:iam::451546831048:user/rhumrvaxkrhp,aws_service,ListRolePolicies,0,11,4,0.0025462962962962965,1,0.1046,4,1
synthetic_cloudtrail.csv:238,arn:aws:iam::567380261473:user/wjmoqa,aws_service,StopInstances,0,5,3,0.0021759259259259258,1,0.065,3,1
synthetic_cloudtrail.csv:239,arn:aws:iam::567380261473:user/wjmoqa,i-lxmbsyzmfzonhvvbc,StartInstances,0,6,1,0.0022453703703703702,1,0.0669,3,1
synthetic_cloudtrail.csv:240,arn:aws:iam::567380261473:user/wjmoqa,i-pguzyviamwamgaeem,ModifyInstanceAttribute,0,7,1,0.0023148148148148147,1,0.0733,3,1
synthetic_cloudtrail.csv:241,arn:aws:iam::567380261473:user/wjmoqa,alias/aumqgb,ListKeys,0,8,1,0.0031944444444444446,1,0.0718,5,1
synthetic_cloudtrail.csv:242,arn:aws:iam::567380261473:user/wjmoqa,i-szoorbhthmrvbsaqt,RebootInstances,0,9,1,0.0035300925925925925,1,0.0784,3,1
synthetic_cloudtrail.csv:243,arn:aws:iam::567380261473:user/wjmoqa,aws_service,DescribeVpcs,0,10,4,0.0045138888888888885,1,0.0785,3,1
synthetic_cloudtrail.csv:244,arn:aws:iam::567380261473:user/wjmoqa,prod/db/ouroka,GetSecretValue,0,11,1,0.0052430555555555555,1,0.265,5,1
synthetic_cloudtrail.csv:245,unknown_principal,role-yeybee,AssumeRole,0,19,1,1.0,0,0.3102,2,0
synthetic_cloudtrail.csv:246,unknown_principal,data-uywgfm-bucket,GetBucketAcl,0,20,1,1.0,0,0.2359,3,0
synthetic_cloudtrail.csv:247,unknown_principal,role-aowqnl,AssumeRole,0,21,1,1.0,0,0.2683,2,0
synthetic_cloudtrail.csv:248,unknown_principal,role-wwkdvo,AssumeRole,0,22,1,1.0,0,0.2878,2,0
synthetic_cloudtrail.csv:249,unknown_principal,role-ywppmh,AssumeRole,0,23,1,1.0,0,0.2985,2,0
synthetic_cloudtrail.csv:250,unknown_principal,role-hqqxah,AssumeRole,0,24,1,1.0,0,0.3032,2,0
synthetic_cloudtrail.csv:251,unknown_principal,role-qvnohp,AssumeRole,0,25,1,1.0,0,0.3039,2,0
synthetic_cloudtrail.csv:252,unknown_principal,role-tsxjpr,AssumeRole,0,26,1,1.0,0,0.3019,2,0
synthetic_cloudtrail.csv:253,unknown_principal,role-ggmuqr,AssumeRole,0,27,1,1.0,0,0.2982,2,0
synthetic_cloudtrail.csv:254,unknown_principal,role-rsfnhv,AssumeRole,0,28,1,1.0,0,0.2934,2,0
synthetic_cloudtrail.csv:255,arn:aws:iam::003377935500:user/yzllgo,data-yddyhu-bucket,GetBucketAcl,0,1,1,0.0,0,0.018,3,1
synthetic_cloudtrail.csv:256,arn:aws:iam::003377935500:user/yzllgo,/app/kjelzc/config,GetParameter,0,2,1,0.0002546296296296296,0,0.0331,2,1
synthetic_cloudtrail.csv:257,arn:aws:iam::003377935500:user/yzllgo,aws_service,ModifyInstanceAttribute,0,3,1,0.0006134259259259259,1,0.0481,3,1
synthetic_cloudtrail.csv:258,arn:aws:iam::003377935500:user/yzllgo,alias/esszyg,DescribeKey,0,4,1,0.0013425925925925925,1,0.0562,5,1
synthetic_cloudtrail.csv:259,arn:aws:iam::003377935500:user/yzllgo,i-qqxnyqoufjzzksmnl,DescribeInstances,0,5,1,0.002395833333333333,1,0.0684,3,1
synthetic_cloudtrail.csv:260,arn:aws:iam::003377935500:user/yzllgo,prod/db/sofjzz,PutSecretValue,0,6,1,0.0029976851851851853,1,0.0715,5,1
synthetic_cloudtrail.csv:261,arn:aws:iam::003377935500:user/yzllgo,aws_service,DescribeSecurityGroups,0,7,2,0.0035416666666666665,1,0.0715,3,1
synthetic_cloudtrail.csv:262,arn:aws:iam::003377935500:user/yzllgo,aws_service,DescribeSecurityGroups,0,8,3,0.004826388888888889,1,0.0705,3,1
synthetic_cloudtrail.csv:263,arn:aws:iam::003377935500:user/yzllgo,i-jwoyblhasorgktelv,DescribeSecurityGroups,0,9,1,0.005914351851851852,1,0.0689,3,1
synthetic_cloudtrail.csv:264,arn:aws:iam::003377935500:user/yzllgo,alias/lbteae,ListKeys,0,10,1,0.006238425925925926,1,0.0678,5,1
synthetic_cloudtrail.csv:265,arn:aws:iam::003377935500:user/yzllgo,i-uytnauofhzicdamnv,DescribeSecurityGroups,0,11,1,0.00738425925925926,1,0.0662,3,1
synthetic_cloudtrail.csv:266,arn:aws:iam::003377935500:user/yzllgo,aws_service,DescribeSecurityGroups,0,12,4,0.00818287037037037,1,0.0644,3,1
synthetic_cloudtrail.csv:267,arn:aws:iam::003377935500:user/yzllgo,data-nnlqit-bucket,GetBucketLogging,0,13,1,0.008796296296296297,1,0.0655,3,1
synthetic_cloudtrail.csv:268,arn:aws:iam::003377935500:user/yzllgo,aws_service,DescribeDBInstances,0,14,5,0.009571759259259259,1,0.0646,2,1
synthetic_cloudtrail.csv:269,arn:aws:iam::003377935500:user/yzllgo,db-vndzgx,ModifyDBInstance,0,15,1,0.010474537037037037,1,0.0733,2,1
synthetic_cloudtrail.csv:270,arn:aws:iam::003377935500:user/yzllgo,aws_service,DescribeDBInstances,0,16,6,0.011863425925925927,1,0.0693,2,1
synthetic_cloudtrail.csv:271,arn:aws:iam::003377935500:user/yzllgo,data-sqyuci-bucket,GetBucketLogging,0,17,1,0.012523148148148148,1,0.0681,3,1
synthetic_cloudtrail.csv:272,arn:aws:iam::003377935500:user/yzllgo,aws_service,DescribeSubnets,0,18,7,0.013715277777777778,1,0.0672,3,1
synthetic_cloudtrail.csv:273,arn:aws:iam::003377935500:user/yzllgo,/app/bbumep/config,PutParameter,0,19,1,0.014293981481481482,1,0.0696,2,1
synthetic_cloudtrail.csv:274,arn:aws:iam::003377935500:user/yzllgo,aws_service,ListRolePolicies,0,20,8,0.014675925925925926,1,0.0752,4,0
synthetic_cloudtrail.csv:275,unknown_principal,aws_service,StartSecretVersionDelete,0,29,1,1.0,1,0.2353,5,0
synthetic_cloudtrail.csv:276,unknown_principal,aws_service,EndSecretVersionDelete,0,30,2,1.0,1,0.1947,5,0
synthetic_cloudtrail.csv:277,unknown_principal,aws_service,StartSecretVersionDelete,0,31,3,1.0,1,0.1644,5,0
synthetic_cloudtrail.csv:278,unknown_principal,aws_service,EndSecretVersionDelete,0,32,4,1.0,1,0.1432,5,0
synthetic_cloudtrail.csv:279,unknown_principal,aws_service,StartSecretVersionDelete,0,33,5,1.0,1,0.1267,5,0
synthetic_cloudtrail.csv:280,unknown_principal,aws_service,EndSecretVersionDelete,0,34,6,1.0,1,0.1152,5,0
synthetic_cloudtrail.csv:281,unknown_principal,aws_service,StartSecretVersionDelete,0,35,7,1.0,1,0.1056,5,0
synthetic_cloudtrail.csv:282,unknown_principal,aws_service,EndSecretVersionDelete,0,36,8,1.0,1,0.0989,5,0
synthetic_cloudtrail.csv:283,arn:aws:iam::526991765421:user/axwk,data-nkczzj-bucket,ListBuckets,0,1,1,0.0,0,0.045,3,1
synthetic_cloudtrail.csv:284,arn:aws:iam::526991765421:user/axwk,prod/db/mmpcen,ListSecrets,0,2,1,0.0001388888888888889,0,0.058,5,1
synthetic_cloudtrail.csv:285,arn:aws:iam::526991765421:user/axwk,role-bmaehu,ListAccessKeys,0,3,1,0.0004050925925925926,0,0.067,4,1
synthetic_cloudtrail.csv:286,arn:aws:iam::526991765421:user/axwk,aws_service,ListUsers,0,4,1,0.0006365740740740741,0,0.1032,4,1
synthetic_cloudtrail.csv:287,arn:aws:iam::526991765421:user/axwk,aws_service,ListAttachedUserPolicies,0,5,2,0.000925925925925926,0,0.0987,4,1
synthetic_cloudtrail.csv:288,arn:aws:iam::526991765421:user/axwk,role-kroyrd,PutRolePolicy,1,6,1,0.0010069444444444444,1,0.1132,4,1
synthetic_cloudtrail.csv:289,arn:aws:iam::526991765421:user/axwk,aws_service,GetUser,0,7,3,0.001261574074074074,1,0.1074,4,1
synthetic_cloudtrail.csv:290,arn:aws:iam::526991765421:user/axwk,i-vmvhwmzppaqvbhtjx,ModifyInstanceAttribute,0,8,1,0.002199074074074074,1,0.0988,3,1
synthetic_cloudtrail.csv:291,arn:aws:iam::135592181501:user/sfjvdyjwv,aws_service,ListAttachedRolePolicies,0,1,1,0.0,0,0.0265,4,1
synthetic_cloudtrail.csv:292,arn:aws:iam::135592181501:user/sfjvdyjwv,mgmt-trail-ofdjux,DescribeTrails,0,2,1,0.0001273148148148148,0,0.0422,2,1
synthetic_cloudtrail.csv:293,arn:aws:iam::135592181501:user/sfjvdyjwv,aws_service,ListAttachedUserPolicies,0,3,2,0.00047453703703703704,0,0.0545,4,1
synthetic_cloudtrail.csv:294,arn:aws:iam::135592181501:user/sfjvdyjwv,role-bivodk,ListGroups,0,4,1,0.0007175925925925926,0,0.0663,4,1
synthetic_cloudtrail.csv:295,arn:aws:iam::135592181501:user/sfjvdyjwv,role-azlryo,GetAccountSummary,0,5,1,0.0008333333333333334,0,0.0729,4,1
synthetic_cloudtrail.csv:296,arn:aws:iam::135592181501:user/sfjvdyjwv,role-ncabez,UpdateAssumeRolePolicy,1,6,1,0.00125,1,0.3323,4,1
synthetic_cloudtrail.csv:297,arn:aws:iam::135592181501:user/sfjvdyjwv,role-ncabez,AssumeRole,1,7,2,0.0014699074074074074,1,0.3151,2,1
synthetic_cloudtrail.csv:298,arn:aws:sts::135592181501:assumed-role/role-ncabez/gxxgetuwkrltmnpx,prod/db/jjmdnc,GetSecretValue,1,1,1,0.0,0,0.2,5,1
synthetic_cloudtrail.csv:299,arn:aws:sts::135592181501:assumed-role/role-ncabez/gxxgetuwkrltmnpx,aws_service,StopInstances,0,2,1,0.0005208333333333333,1,0.1625,3,1
synthetic_cloudtrail.csv:300,arn:aws:sts::135592181501:assumed-role/role-ncabez/gxxgetuwkrltmnpx,aws_service,DescribeSubnets,0,3,2,0.0013657407407407407,1,0.1325,3,1
synthetic_cloudtrail.csv:301,arn:aws:sts::135592181501:assumed-role/role-ncabez/gxxgetuwkrltmnpx,fn-ldnjan,ListFunctions,0,4,1,0.0016666666666666668,1,0.1164,2,1
synthetic_cloudtrail.csv:302,arn:aws:sts::135592181501:assumed-role/role-ncabez/gxxgetuwkrltmnpx,aws_service,CreateSnapshot,0,5,3,0.002037037037037037,1,0.1052,3,1
synthetic_cloudtrail.csv:303,arn:aws:iam::169513061895:user/lekluh,/app/xiqkfq/config,DescribeInstanceInformation,0,1,1,0.0,0,0.0187,2,1
synthetic_cloudtrail.csv:304,arn:aws:iam::169513061895:user/lekluh,aws_service,ModifyInstanceAttribute,0,2,1,0.0010416666666666667,1,0.0356,3,1
synthetic_cloudtrail.csv:305,arn:aws:iam::169513061895:user/lekluh,aws_service,RebootInstances,0,3,2,0.0017824074074074075,1,0.0514,3,1
synthetic_cloudtrail.csv:306,arn:aws:iam::169513061895:user/lekluh,alias/fdmotu,ListKeys,0,4,1,0.0030324074074074073,1,0.0547,5,1
synthetic_cloudtrail.csv:307,arn:aws:iam::169513061895:user/lekluh,/app/bclzgh/config,GetParameter,0,5,1,0.003576388888888889,1,0.0579,2,1
synthetic_cloudtrail.csv:308,arn:aws:iam::169513061895:user/lekluh,aws_service,DescribeSubnets,0,6,3,0.004629629629629629,1,0.0585,3,1
synthetic_cloudtrail.csv:309,arn:aws:iam::169513061895:user/lekluh,data-ecbkrf-bucket,GetBucketPolicy,0,7,1,0.004699074074074074,1,0.0691,3,1
synthetic_cloudtrail.csv:310,arn:aws:iam::169513061895:user/lekluh,aws_service,DescribeSubnets,0,8,4,0.005648148148148148,1,0.0657,3,1
synthetic_cloudtrail.csv:311,arn:aws:iam::169513061895:user/lekluh,alias/tucprr,ListKeys,0,9,1,0.005775462962962963,1,0.064,5,1
synthetic_cloudtrail.csv:312,arn:aws:iam::169513061895:user/lekluh,aws_service,RotateSecret,0,10,5,0.006631944444444445,1,0.0673,5,1
synthetic_cloudtrail.csv:313,arn:aws:iam::169513061895:user/lekluh,/app/uvcujp/config,GetParameter,0,11,1,0.006967592592592593,1,0.0658,2,1
synthetic_cloudtrail.csv:314,arn:aws:iam::169513061895:user/lekluh,alias/tpczxf,DescribeKey,0,12,1,0.00730324074074074,1,0.0675,5,1
synthetic_cloudtrail.csv:315,arn:aws:iam::169513061895:user/lekluh,aws_service,StartInstances,0,13,6,0.008275462962962964,1,0.0677,3,1
synthetic_cloudtrail.csv:316,arn:aws:iam::169513061895:user/lekluh,i-xucmoeugtqekwpipj,StopInstances,0,14,1,0.008472222222222223,1,0.0688,3,1
synthetic_cloudtrail.csv:317,arn:aws:iam::169513061895:user/lekluh,aws_service,DescribeVpcs,0,15,7,0.009097222222222222,1,0.0707,3,1
synthetic_cloudtrail.csv:318,arn:aws:iam::169513061895:user/lekluh,aws_service,DescribeInstances,0,16,8,0.009768518518518518,1,0.0776,3,1
synthetic_cloudtrail.csv:319,arn:aws:iam::169513061895:user/lekluh,/app/yhlwxb/config,GetParameter,0,17,1,0.010324074074074074,1,0.0723,2,1
synthetic_cloudtrail.csv:320,arn:aws:iam::169513061895:user/lekluh,data-wvxrjt-bucket,GetBucketLogging,0,18,1,0.010891203703703703,1,0.0694,3,1
synthetic_cloudtrail.csv:321,arn:aws:iam::169513061895:user/lekluh,i-flhggeannvqtoaour,DescribeInstances,0,19,1,0.011493055555555555,1,0.0758,3,1
synthetic_cloudtrail.csv:322,arn:aws:iam::034158586010:user/oigr,i-tklwzkqorjexsbysa,DescribeInstances,0,1,1,0.0,0,0.0265,3,1
synthetic_cloudtrail.csv:323,arn:aws:iam::034158586010:user/oigr,data-bqummd-bucket,ListBuckets,0,2,1,5.787037037037037e-05,0,0.0614,3,1
synthetic_cloudtrail.csv:324,arn:aws:iam::034158586010:user/oigr,mgmt-trail-hygevh,DescribeTrails,0,3,1,0.00034722222222222224,0,0.0655,2,1
synthetic_cloudtrail.csv:325,arn:aws:iam::034158586010:user/oigr,role-ptddmn,GetAccountAuthorizationDetails,0,4,1,0.0006828703703703704,0,0.1583,4,1
synthetic_cloudtrail.csv:326,arn:aws:iam::034158586010:user/oigr,role-oxxjoz,ListPolicies,0,5,1,0.0010300925925925926,0,0.1373,4,1
synthetic_cloudtrail.csv:327,arn:aws:iam::034158586010:user/oigr,arn:aws:iam::aws:policy/AdministratorAccess,CreatePolicyVersion,1,6,1,0.0011574074074074073,1,0.3492,5,1
synthetic_cloudtrail.csv:328,arn:aws:iam::034158586010:user/oigr,arn:aws:iam::aws:policy/AdministratorAccess,SetDefaultPolicyVersion,1,7,2,0.001400462962962963,1,0.5145,5,1
synthetic_cloudtrail.csv:329,arn:aws:iam::034158586010:user/oigr,aws_service,DescribeInstances,0,8,1,0.002013888888888889,1,0.3858,3,1
synthetic_cloudtrail.csv:330,arn:aws:iam::034158586010:user/oigr,alias/pmsmbu,DescribeKey,0,9,1,0.0021412037037037038,1,0.2905,5,1
synthetic_cloudtrail.csv:331,arn:aws:iam::034158586010:user/oigr,alias/yhuqrh,DescribeKey,0,10,1,0.0028819444444444444,1,0.2229,5,1
synthetic_cloudtrail.csv:332,arn:aws:iam::034158586010:user/oigr,alias/hmwmvk,ListKeys,0,11,1,0.003275462962962963,1,0.1734,5,1
synthetic_cloudtrail.csv:333,unknown_principal,role-fuvwdr,AssumeRole,0,37,1,1.0,1,0.1571,2,0
